TESTE_ID;INSERT_AM;INSERT_VON;UPDATE_AM;UPDATE_VON;LABOR_GROUP_ID;TEST_NR;NAME_KURZ;NAME_KURZ_10;NAME_LANG;NAME_STATISTIK;NAME_BEFUND;NAME_BEFUND_LANG;GUELTIG_AB;GUELTIG_BIS;EINHEIT_ID;TESTGRUPPE_ID;BEFUNDGRUPPE_ID;HOLGRUPPE_ID;BERECHNUNG_ANFOF;BERECHNUNG_FLAGF;BERECHNUNG_WERTF;ANZEIGE_NR;MATERIAL_ID;TEST_GESPERRT;ANFORDERUNG_BIS;TESTE_BESCHR_ID;MATERIAL_HOLBAR;NOT_TEST;RD_TEST;BD_TEST;SD_TEST;SOP_ABNAHME_ID;SOP_VERFAHREN_ID;SOP_ENTSORGEN_ID;GRAFIK_VORHANDEN;QUAKO_ANALYT_ID;LEISTUNG_TEST_NR;TESTE_ANZ;TESTE_INF;NAME_KURZ_FREMD;NAME_LANG_FREMD;METHODE;MATERIAL_FREMD;INSERT_VON_HAUS;ARBEITSPLATZ_ID;ZUSATZ_ANFO_NR;ZUSATZ_ANSICHT;TESTE_MASK_ID;ANHANG_TEST;LOESCHEN;VERDECKE_MOD_ERG;QC_ANZEIGE;VOL_EINHEIT;NICHTANFORDERBAR;NICHT_EINZELN_ANFORDERBAR;NICHT_ABRECHNEN;NICHT_STATISTIK;QC_UEBERWACHEN_GR;MAT_TESTE_MAT_ID
4935,0;23.11.2005 09:12;;04.05.2007 11:56;;1,0;4653,0;"GRANU";"GRANU LI";"Granulozyten";"Granulozyten";"Granulozyten";"Granulozyten";23.11.2005;;38,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4653,0;"GRANU LI";;"GRANU LI";"Granulozyten";;"L";4935,0;30,0;;;;;;;1,0;;;1,0;1,0;1,0;;
4936,0;24.11.2005 16:03;;19.06.2007 16:21;;1,0;4654,0;"NORME";"NORME-SU";"Normetanephrin";"Normetanephrin";"Normetanephrin";"Normetanephrin im Sammelurin";23.11.2005;;17,0;;;;;;;;32,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4654,0;"NORMETAN";;"NORMETAN";;;;4936,0;27,0;;;;;;;0,0;;;0,0;;;;
4938,0;14.12.2005 13:57;;17.10.2023 10:07;;1,0;4656,0;"GM1";"GM1-IGG";"GM1";"GM1";"GM1";"GM1-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4656,0;"GM1";;;;;;4938,0;13,0;;;;;;;0,0;;;1,0;;;;
4939,0;14.12.2005 15:48;;17.10.2023 10:07;;1,0;4657,0;"GM2";"GM2-IGG";"GM2";"GM2";"GM2";"GM2-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4657,0;"GM2";;;;;;4939,0;13,0;;;;;;;0,0;;;1,0;;;;
4940,0;14.12.2005 16:19;;17.10.2023 10:07;;1,0;4658,0;"GM3";"GM3-IGG";"GM3";"GM3";"GM3";"GM3-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4658,0;"GM3";;;;;;4940,0;13,0;;;;;;;0,0;;;1,0;;;;
4942,0;14.12.2005 16:21;;17.10.2023 10:07;;1,0;4659,0;"GM4";"GM4-IGG";"GM4";"GM4";"GM4";"GM4-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4659,0;"GM4";;;;;;4942,0;13,0;;;;;;;0,0;;;1,0;;;;
4943,0;14.12.2005 16:23;;17.10.2023 10:07;;1,0;4660,0;"GD1a";"GD1a-IGG";"GD1a";"GD1a";"GD1a";"GD1a-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4660,0;"GD1a";;;;;;4943,0;13,0;;;;;;;0,0;;;1,0;;;;
4944,0;14.12.2005 16:24;;17.10.2023 10:07;;1,0;4661,0;"GD1b";"GD1b-IGG";"GD1b";"GD1b";"GD1b";"GD1b-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4661,0;"GD1b";;;;;;4944,0;13,0;;;;;;;0,0;;;1,0;;;;
4945,0;14.12.2005 16:26;;17.10.2023 10:07;;1,0;4662,0;"GD2";"GD2-IGG";"GD2";"GD2";"GD2";"GD2-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4662,0;"GD2";;;;;;4945,0;13,0;;;;;;;0,0;;;1,0;;;;
4946,0;14.12.2005 16:30;;17.10.2023 10:07;;1,0;4663,0;"GD3";"GD3-IGG";"GD3";"GD3";"GD3";"GD3-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4663,0;"GD3";;;;;;4946,0;13,0;;;;;;;0,0;;;1,0;;;;
4947,0;14.12.2005 16:32;;17.10.2023 10:07;;1,0;4664,0;"GT1a";"GT1a-IGG";"GT1a";"GT1a";"GT1a";"GT1a-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4664,0;"GT1a";;;;;;4947,0;13,0;;;;;;;0,0;;;1,0;;;;
4949,0;14.12.2005 16:34;;17.10.2023 10:07;;1,0;4665,0;"GT1b";"GT1b-IGG";"GT1b";"GT1b";"GT1b";"GT1b-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4665,0;"GT1b";;;;;;4949,0;13,0;;;;;;;0,0;;;1,0;;;;
4950,0;14.12.2005 16:36;;17.10.2023 10:07;;1,0;4666,0;"GQ1b";"GQ1b-IGG";"GQ1b";"GQ1b";"GQ1b";"GQ1b-IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4666,0;"GQ1b";;;;;;4950,0;13,0;;;;;;;0,0;;;1,0;;;;
4951,0;14.12.2005 16:39;;19.04.2007 16:22;;1,0;4667,0;"G-BLO";"G-BLOT-G";"G-BLOT-G";"G-BLOT-IGG";"G-BLOT-G";"Gangliosid-Blot IgG";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4667,0;"Gangliosid-Blot IgG";;;;;;4951,0;13,0;;;;;;;0,0;;;1,0;1,0;1,0;;
4952,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4668,0;"GM1";"GM1-IGM";"GM1";"GM1";"GM1";"GM1-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4668,0;"GM1";;;;;;4952,0;13,0;;;;;;;0,0;;;1,0;;;;
4953,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4669,0;"GM2";"GM2-IGM";"GM2";"GM2";"GM2";"GM2-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4669,0;"GM2";;;;;;4953,0;13,0;;;;;;;0,0;;;1,0;;;;
4954,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4670,0;"GM3";"GM3-IGM";"GM3";"GM3";"GM3";"GM3-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4670,0;"GM3";;;;;;4954,0;13,0;;;;;;;0,0;;;1,0;;;;
4955,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4671,0;"GM4";"GM4-IGM";"GM4";"GM4";"GM4";"GM4-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4671,0;"GM4";;;;;;4955,0;13,0;;;;;;;0,0;;;1,0;;;;
4956,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4672,0;"GD1a";"GD1a-IGM";"GD1a";"GD1a";"GD1a";"GD1a-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4672,0;"GD1a";;;;;;4956,0;13,0;;;;;;;0,0;;;1,0;;;;
4957,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4673,0;"GD1b";"GD1b-IGM";"GD1b";"GD1b";"GD1b";"GD1b-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4673,0;"GD1b";;;;;;4957,0;13,0;;;;;;;0,0;;;1,0;;;;
4958,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4674,0;"GD2";"GD2-IGM";"GD2";"GD2";"GD2";"GD2-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4674,0;"GD2";;;;;;4958,0;13,0;;;;;;;0,0;;;1,0;;;;
4959,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4675,0;"GD3";"GD3-IGM";"GD3";"GD3";"GD3";"GD3-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4675,0;"GD3";;;;;;4959,0;13,0;;;;;;;0,0;;;1,0;;;;
4960,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4676,0;"GT1a";"GT1a-IGM";"GT1a";"GT1a";"GT1a";"GT1a-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4676,0;"GT1a";;;;;;4960,0;13,0;;;;;;;0,0;;;1,0;;;;
4961,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4677,0;"GT1b";"GT1b-IGM";"GT1b";"GT1b";"GT1b";"GT1b-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4677,0;"GT1b";;;;;;4961,0;13,0;;;;;;;0,0;;;1,0;;;;
4962,0;14.12.2005 16:50;;17.10.2023 10:08;;1,0;4678,0;"GQ1b";"GQ1b-IGM";"GQ1b";"GQ1b";"GQ1b";"GQ1b-IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4678,0;"GQ1b";;;;;;4962,0;13,0;;;;;;;0,0;;;1,0;;;;
4963,0;14.12.2005 16:50;;19.04.2007 16:22;;1,0;4679,0;"G-BLO";"G-BLOT-M";"G-BLOT-M";"G-BLOT-IGM";"G-BLOTM";"Gangliosid-Blot IgM";13.12.2005;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4679,0;"Gangliosid-Blot IgM";;;;;;4963,0;13,0;;;;;;;0,0;;;1,0;1,0;1,0;;
4964,0;19.12.2005 10:50;;29.12.2016 11:44;;1,0;4680,0;"PAS-F";"PAS-Fä.";"PAS-Färbung";"PAS-Färbung";"PAS-Färbung";"PAS-Färbung";18.12.2005;;4445,0;;;;;;;;5,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4680,0;"PAS-Färbung";;;;;;4964,0;15,0;;;;;;;0,0;;;0,0;;;;
4965,0;19.12.2005 10:59;;;;1,0;4681,0;"A-NE-";"a-NE-Fä.";"alpha-NE-Färbung";"alpha-NE-Färbung";"alpha-NE-Färbung";"alpha-NE-Färbung";18.12.2005;;4445,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4681,0;"alpha-NE-Färbung";;;;;;4965,0;15,0;;;;;;;0,0;;;0,0;;;;
4966,0;19.12.2005 11:31;;29.12.2016 11:44;;1,0;4682,0;"POX-F";"POX-Fä.";"POX-Färbung";"POX-Färbung";"POX-Färbung";"POX-Färbung";18.12.2005;;4445,0;;;;;;;;5,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4682,0;"POX-Färbung";;;;;;4966,0;15,0;;;;;;;0,0;;;0,0;;;;
4971,0;11.01.2006 10:03;;18.03.2024 12:38;;1,0;4686,0;"CATEE";"CATEC-E";"Catecholamine i. E-P";"Catecholamine i. E-P";"Catecholamine i. E-P";"Catecholamine im EDTA-Plasma";09.01.2006;;4445,0;;;;;;;;22,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1770,0;"CATECH-EP";;;"Catecholamine i. EDTA-Plasma";;;4971,0;22,0;;;;;;;0,0;;;0,0;;;;
5001,0;20.03.2006 08:32;;24.07.2008 14:25;;1,0;4704,0;"A_TRA";"A_TRANSA";"Ak g. Transglut. IgA";;"Ak g. Transglutamina";"Ak g. Transglutaminase (IgA)";19.03.2006;;6,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4704,0;"Ak g. Transglutaminase";;;;;;5001,0;13,0;;;;;;;0,0;;;0,0;;;;
5004,0;20.03.2006 13:32;;19.03.2015 11:10;;1,0;4705,0;"VLCFE";"VLCFA-E";"Langkett. Fettsäuren";;"Langkett. Fettsäuren";"Langkettige Fettsäuren (VLCFA)";19.03.2006;;4445,0;;;;;;;;36,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4705,0;"VLCFA";;;;;;5004,0;22,0;;;;;;;0,0;1,0;;0,0;;;;
5006,0;28.03.2006 10:36;;29.12.2016 11:44;;1,0;4706,0;"A_INR";"A_INSU_R";"Ak g. Insulinrezept.";;"Ak g. Insulinrezept.";"Ak g. Insulinrezeptor";26.03.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4706,0;"Ak g. Insulinrezepto";;;;;;5006,0;22,0;;;;;;;0,0;;;0,0;;;;
5008,0;31.03.2006 10:16;;31.03.2006 10:18;;1,0;4708,0;"A_NNR";"A_NNR";"Ak g.Nebeninerenr";"";"Ak g.Nebeninerenr";"Ak g.Nebeninerenrinde";30.03.2006;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4708,0;"Ak g.Nebeninerenr";;"";"";;"";5008,0;22,0;;"";;;;;0,0;;;0,0;;;;
5012,0;31.03.2006 15:25;;03.04.2006 12:52;;1,0;4710,0;"IGT1U";"IG-T1UEU";"monoklonaler Ig-Typ";;"monoklonaler Ig-Typ";"monoklonaler Ig-Typ 1";30.03.2006;;4445,0;;;;;;;;2,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4710,0;"IG-T1UEU";;;;;;5012,0;8,0;;;;;;;1,0;;;1,0;;;;
5019,0;27.04.2006 10:10;;29.12.2016 11:43;;1,0;4718,0;"BemUI";"Bem Ur.IFE";"BemUIFE";"BemUIFE";"BemUIFE";"Beurteilung:";26.04.2006;;4445,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4718,0;;;;;;;5019,0;8,0;;;;;;;0,0;;;1,0;1,0;1,0;;
5021,0;08.05.2006 13:17;;19.11.2007 15:03;;1,0;4720,0;"CITAL";"CITALOPR";"Citalopram";"Citalopram";"Citalopram";"Citalopram";07.05.2006;;36,0;;;;;;;;1,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4720,0;"Citalopram";;;;;;5021,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
5026,0;11.05.2006 15:07;;29.12.2016 11:44;;1,0;4725,0;"DI-DI";"DIA-DIFF";"DIA-DIFF";;"DIA-DIFF";"Dialysat-Zelldifferenzierung";10.05.2006;;4445,0;;;;;;;;9,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4725,0;"DIA-DIFF";;;;;;5026,0;10,0;;;;;;;0,0;;;0,0;1,0;1,0;;
5037,0;14.06.2006 09:59;;29.12.2016 11:43;;1,0;4733,0;"PT-DI";"DIFF-PT";"PUNKTAT-DIFF";"PUNKTAT-DIFF";"PUNKTAT-DIFF";"Punktat-Zelldifferenzierung";13.06.2006;;4445,0;;;;;;;;3,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4733,0;"PUNKTAT-DIFF";;;;;;5037,0;10,0;;;;;;;0,0;;;0,0;1,0;1,0;;
5082,0;07.07.2006 08:52;;07.07.2006 08:56;;1,0;4765,0;"ZYTOZ";"ZYTOZ-LI";"ZYTOZ-LI";"Zytozentrifuge";"ZYTOZ-LI";"Zytozentrifuge";01.07.2006;;4445,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;0,0;;;;0,0;;4765,0;"ZYTOZ-LI";;;;;;5082,0;15,0;;;;;;;0,0;;;;;;;
5085,0;11.07.2006 09:50;;29.12.2016 11:46;;1,0;4766,0;"BLUAS";"BLUTAUST";"Blutausstrich zurück";;"Blutausstrich zurück";"Blutausstrich zurück auf Station";10.07.2006;;4445,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4766,0;"Blutausstrich zurück auf Stati";"Blutausstrich";;;;;5085,0;10,0;;;;;;;0,0;;;0,0;;;;
5188,0;27.07.2006 11:32;;05.07.2013 09:54;;1,0;4768,0;"LBP";"LBP";"LBP";"LBP";"LBP";"LBP";24.07.2006;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4768,0;"LBP";;"LBP";"LBP";;"";5188,0;22,0;;"";;;;;1,0;1,0;;0,0;;;;
5200,0;05.09.2006 12:16;;19.03.2008 10:24;;1,0;4779,0;"HALOP";"HALOPERI";"Haloperidol";"HALOPERIDOL";"HALOPERIDOL";"Haloperidol";04.09.2006;;36,0;;;;;;;;1,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4779,0;"HALOPERIDOL";;;;;;5200,0;27,0;;;;;;;0,0;1,0;;0,0;;;;
5201,0;05.09.2006 16:05;;19.03.2008 10:35;;1,0;4780,0;"VENLA";"VENLAFAX";"Venlafaxin";"VENLAFAXIN";"VENLAFAXIN";"Venlafaxin";04.09.2006;;36,0;;;;;;;;1,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4780,0;"VENLAFAXIN";;;;;;5201,0;27,0;;;;;;;0,0;1,0;;0,0;;;;
5210,0;21.09.2006 10:30;;21.09.2006 15:31;;1,0;4787,0;"17-HS";"17OHPROS";"17-OH-Progesteron";;"17-OH-Progesteron";"17-OH-Progesteron im Speichel";20.09.2006;;4445,0;;;;;;;;271,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4787,0;"17-OH-Progesteron im Speichel";;;;;;5210,0;22,0;;;;;;;0,0;;;0,0;;;;
5211,0;21.09.2006 15:33;;18.03.2024 12:55;;1,0;4788,0;"CDG-D";"CDG-DIAG";"CDG-Diagnostik";"CDG-Diagnostik";"CDG-Diagnostik";"CDG-Diagnostik im Serum";20.09.2006;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4788,0;"CDG-Diagnostik";;;;;;5211,0;22,0;;;;;;;0,0;10,0;;0,0;;;;
5212,0;21.09.2006 15:36;;;;1,0;4789,0;"CDGDT";"CDG-DI_T";"CDG-Diagnostik_Tr";;"CDG-Diagnostik_Tr";"CDG-Diagnostik im Trockenblut";20.09.2006;;4445,0;;;;;;;;64,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4789,0;"CDG-Diagnostik_Tr";;;;;;5212,0;22,0;;;;;;;0,0;;;0,0;;;;
5223,0;30.10.2006 13:04;;28.02.2022 14:18;;1,0;4798,0;"NADEL";"NADELSTI";"Nadelstichverletzung";"Nadelstichverletzung";"Nadelstichverletzung";"Nadelstichverletzung (Indexpatient)";29.10.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4798,0;"NADELST";;;;;;5223,0;5,0;;;;;;;0,0;;;1,0;;;;
5236,0;09.11.2006 15:08;;19.04.2007 16:22;;1,0;4810,0;"ASVOL";"ASP-VOL";"ASP-VOL";"ASP-VOL";"ASP-VOL";"Aspirations-Volumen";07.11.2006;;4658,0;;;;;;;;41,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4810,0;"ASP-VOL";;;;;;5236,0;15,0;;;;;;;0,0;;;1,0;1,0;1,0;;
5237,0;09.11.2006 15:12;;14.02.2022 12:11;;1,0;4811,0;"ZELKO";"ZELL-KON";"ZELL-KONZ";"ZELL-KONZ";"Zellkonzentration";"Zellkonzentration";07.11.2006;;65,0;;;;;;;;41,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4811,0;"ZELL-KONZ";;;;;;5237,0;15,0;;;;;;;0,0;;;1,0;1,0;1,0;;
5238,0;09.11.2006 15:14;;;;1,0;4812,0;"EOSBA";"EOS-BAL";"EOS-BAL";"EOS-BAL";"Eosinophile";"Eosinophile";07.11.2006;;15,0;;;;;;;;41,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4812,0;"EOS-BAL";;;;;;5238,0;15,0;;;;;;;0,0;;;1,0;;;;
5240,0;09.11.2006 15:21;;04.04.2019 09:17;;1,0;4814,0;"B-LYB";"B-LY-BAL";"B-LY-BAL";"B-LY-BAL";"B-Lymphozyten";"B-Lymphozyten (CD19)";07.11.2006;;4685,0;;;;;;;;41,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4814,0;"B-LY-BAL";;;;;;5240,0;15,0;;;;;;;0,0;;;1,0;;;;
5241,0;09.11.2006 15:23;;04.04.2019 09:17;;1,0;4815,0;"T-HEB";"T-HE-BAL";"T-HE-BAL";"T-HE-BAL";"T-Helferzellen";"T-Helferzellen (CD4)";07.11.2006;;4685,0;;;;;;;;41,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4815,0;"T-HE-BAL";;;;;;5241,0;15,0;;;;;;;0,0;;;1,0;;;;
5242,0;09.11.2006 15:26;;04.04.2019 09:17;;1,0;4816,0;"T-SUB";"T-SU-BAL";"T-SU-BAL";"T-SU-BAL";"T-Suppresssorzellen";"T-Suppressorzellen (CD8)";07.11.2006;;4685,0;;;;;;;;41,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4816,0;"T-SU-BAL";;;;;;5242,0;15,0;;;;;;;0,0;;;1,0;;;;
5243,0;09.11.2006 15:29;;04.04.2019 09:18;;1,0;4817,0;"H/SQU";"HE/SU-QU";"HE/SU-QU";"HE/SU-QU";"Helfer/Suppressor Qu";"Helfer/Supp.-Quotient (CD4/CD8)";07.11.2006;;4445,0;;;;;;;;41,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4817,0;"HE/SU-QU";;;;;;5243,0;15,0;;;;;;;0,0;;;1,0;1,0;1,0;;
5244,0;09.11.2006 15:30;;04.04.2019 09:18;;1,0;4818,0;"NKZBA";"NK-ZE-BA";"NK-ZE-BAL";"NK-ZE-BAL";"NK-Zellen";"NK-Zellen (CD16/56)";07.11.2006;;4685,0;;;;;;;;41,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4818,0;"NK-ZE-BAL";;;;;;5244,0;15,0;;;;;;;0,0;;;1,0;;;;
5248,0;27.11.2006 09:15;;19.04.2007 16:22;;1,0;4822,0;"LEBBL";"LEBERBLO";"Leber-Blot";;"Leber-Blot";"Leber-Blot";26.11.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4822,0;"Leber-Blot";;;;;;5248,0;13,0;;;;;;;0,0;;;1,0;1,0;1,0;;
5249,0;27.11.2006 09:17;;;;1,0;4823,0;"AMAM2";"AMA-M2";"AMA-M2";;"AMA-M2";"AMA-M2";26.11.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4823,0;"AMA-M2";;;;;;5249,0;13,0;;;;;;;0,0;;;1,0;;;;
5250,0;27.11.2006 09:19;;;;1,0;4824,0;"SP100";"SP100";"Sp100";;"Sp100";"Sp100";26.11.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4824,0;"Sp100";;;;;;5250,0;13,0;;;;;;;0,0;;;1,0;;;;
5251,0;27.11.2006 09:21;;;;1,0;4825,0;"LKM1";"LKM1";"LKM 1";;"LKM 1";"LKM 1";26.11.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4825,0;"LKM 1";;;;;;5251,0;13,0;;;;;;;0,0;;;1,0;;;;
5252,0;27.11.2006 09:22;;;;1,0;4826,0;"GP210";"GP210";"Gp210";;"Gp210";"Gp210";26.11.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4826,0;"Gp210";;;;;;5252,0;13,0;;;;;;;0,0;;;1,0;;;;
5254,0;27.11.2006 09:23;;;;1,0;4827,0;"LC1";"LC1";"LC1";;"LC1";"LC1";26.11.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4827,0;"LC1";;;;;;5254,0;13,0;;;;;;;0,0;;;1,0;;;;
5258,0;13.12.2006 16:26;;19.04.2007 16:22;;1,0;4831,0;"KA-RA";"KAS-RAST";"KAS-RAST";;"KAS-RAST";"Kasse - Rast";12.12.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4831,0;;;;;;;5258,0;36,0;;;;;;;0,0;;;0,0;1,0;1,0;;
5260,0;13.12.2006 16:28;;03.02.2025 08:19;;1,0;4832,0;"P-RA1";"PR-RAST1";"PR-RAST1";;"PR-RAST1";"Privat - Rast 1";12.12.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4832,0;;;;;;;5260,0;22,0;;;;;;;0,0;;;0,0;1,0;1,0;;
5261,0;13.12.2006 16:30;;03.02.2025 08:19;;1,0;4833,0;"P-RA2";"PR-RAST2";"PR-RAST2";;"PR-RAST2";"Privat - Rast 2";12.12.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4833,0;;;;;;;5261,0;22,0;;;;;;;0,0;;;0,0;1,0;1,0;;
5262,0;13.12.2006 16:32;;03.02.2025 08:19;;1,0;4834,0;"P-RA3";"PR-RAST3";"PR-RAST3";;"PR-RAST3";"Privat - Rast 3";12.12.2006;;4445,0;;;;;;;;42,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4834,0;;;;;;;5262,0;22,0;;;;;;;0,0;;;0,0;1,0;1,0;;
5263,0;29.12.2006 13:23;;18.10.2024 09:23;;1,0;4835,0;"GALLS";"GALL-SRE";"Gallensäure";;"GALL-SRE";"Gallensäure im Serum";28.12.2006;;66,0;;;;;;;;1,0;"0";;;0,0;0,0;0,0;0,0;0,0;;;;0,0;;4835,0;;;;;;;5263,0;27,0;;;;;;;0,0;10,0;;0,0;;;;
5272,0;29.01.2007 10:45;;18.03.2024 12:56;;1,0;4842,0;"HCVPE";"HCV_PCRE";"HCV-PCR";;"HCV-PCR";"HCV-PCR (Einzelprobe) im EDTA-Blut";27.01.2007;;4445,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;4842,0;;;;;;;5272,0;22,0;;;;;;;0,0;;;1,0;;;;
